# %ECSV 0.9
# ---
# datatype:
# - {name: filenames, datatype: string}
# - {name: filter/grism, datatype: object}
# - {name: ivisit, datatype: int64}
# - {name: iorbit, datatype: int64}
# - {name: t_mjd, datatype: float64}
# - {name: t_visit, datatype: float64}
# - {name: t_orbit, datatype: float64}
# - {name: scan, datatype: int64}
# - {name: exp, datatype: float64}
# - {name: t_bjd, datatype: float64}
# schema: astropy-2.0
filenames filter/grism ivisit iorbit t_mjd t_visit t_orbit scan exp t_bjd
ie3203gwq_ima.fits G141 2 1 59120.405783120004 127.36613520886749 35.46613440848887 0 69.61676 2459120.9049028386
ie3203gyq_ima.fits G141 2 1 59120.407079415 129.23280000686646 37.332799206487834 1 69.61676 2459120.906199119
ie3203gzq_ima.fits G141 2 1 59120.408375715 131.09947200282477 39.19947120244615 0 69.61676 2459120.9074954037
ie3203h1q_ima.fits G141 2 1 59120.40967201 132.96613680082373 41.06613600044511 1 69.61676 2459120.908791683
ie3203h3q_ima.fits G141 2 1 59120.410968305 134.8328015988227 42.93280079844408 0 69.61676 2459120.9100879612
ie3203h7q_ima.fits G141 2 1 59120.4122646 136.69946640729904 44.79946560692042 1 69.61676 2459120.9113842393
ie3203h8q_ima.fits G141 2 1 59120.413560895 138.566131205298 46.666130404919386 0 69.61676 2459120.9126805165
ie3203haq_ima.fits G141 2 1 59120.414857195 140.43280320125632 48.5328024008777 1 69.61676 2459120.9139767997
ie3203hiq_ima.fits F130N 2 2 59120.447276635 187.11679680389352 0.0 -1 1.706054 2459120.946396009
ie3203hjq_ima.fits G141 2 2 59120.44857238 188.9826696063392 1.865872802445665 0 69.61676 2459120.947691755
ie3203hlq_ima.fits G141 2 2 59120.449868675 190.84933440433815 3.73253760044463 1 69.61676 2459120.9489880507
ie3203hnq_ima.fits G141 2 2 59120.45116497 192.71599920233712 5.599202398443595 0 69.61676 2459120.9502843465
ie3203hpq_ima.fits G141 2 2 59120.452461265 194.58266400033608 7.465867196442559 1 69.61676 2459120.951580642
ie3203hqq_ima.fits G141 2 2 59120.453757565 196.44933600677177 9.332539202878252 0 69.61676 2459120.9528769418
ie3203hsq_ima.fits G141 2 2 59120.45505386 198.31600080477074 11.199204000877216 1 69.61676 2459120.954173236
ie3203huq_ima.fits G141 2 2 59120.456350155 200.1826656027697 13.065868798876181 0 69.61676 2459120.9554695305
ie3203hwq_ima.fits G141 2 2 59120.457646455 202.04933759872802 14.932540794834495 1 69.61676 2459120.9567658287
ie3203hxq_ima.fits G141 2 2 59120.45894275 203.91600240720436 16.79920560331084 0 69.61676 2459120.9580621207
ie3203hzq_ima.fits G141 2 2 59120.460239045 205.78266720520332 18.665870401309803 1 69.61676 2459120.959358412
ie3203i1q_ima.fits G141 2 2 59120.46153534 207.6493320032023 20.532535199308768 0 69.61676 2459120.9606547025
ie3203i3q_ima.fits G141 2 2 59120.462831640005 209.51600400963798 22.39920720574446 1 69.61676 2459120.961950997
ie3203i4q_ima.fits G141 2 2 59120.464127935 211.38266880763695 24.265872003743425 0 69.61676 2459120.9632472848
ie3203i6q_ima.fits G141 2 2 59120.46542423 213.2493336056359 26.13253680174239 1 69.61676 2459120.9645435717
ie3203i8q_ima.fits G141 2 2 59120.466720525 215.11599840363488 27.999201599741355 0 69.61676 2459120.965839858
ie3203iaq_ima.fits G141 2 2 59120.468016825 216.9826703995932 29.865873595699668 1 69.61676 2459120.967136148
ie3203ibq_ima.fits G141 2 2 59120.469313120004 218.84933520806953 31.73253840417601 0 69.61676 2459120.968432431
ie3203idq_ima.fits G141 2 2 59120.470609415 220.7160000060685 33.59920320217498 1 69.61676 2459120.969728714
