# %ECSV 0.9
# ---
# datatype:
# - {name: t_mjd, datatype: float64}
# - {name: t_bjd, datatype: float64}
# - {name: t_visit, datatype: float64}
# - {name: t_orbit, datatype: float64}
# - {name: ivisit, datatype: float64}
# - {name: iorbit, datatype: float64}
# - {name: scan, datatype: float64}
# - {name: spec_opt, datatype: float64}
# - {name: var_opt, datatype: float64}
# - {name: spec_box, datatype: float64}
# - {name: var_box, datatype: float64}
# schema: astropy-2.0
t_mjd t_bjd t_visit t_orbit ivisit iorbit scan spec_opt var_opt spec_box var_box
58946.990164660005 2458947.4918528567 221.44933441188186 35.46587519813329 1.0 6.0 0.0 929370479.7896035 958555321.661891 928757785.9509684 960092022.0110743
58946.991460955 2458947.4931491497 223.31599920988083 37.332539996132255 1.0 6.0 1.0 930283838.1520008 959527607.9741966 929760015.7280504 961069950.82616
58946.99275725 2458947.4944454418 225.1826640078798 39.19920479413122 1.0 6.0 0.0 929856168.1905639 959044635.3780019 929229949.8003514 960568065.4255941
58946.994053545 2458947.4957417333 227.04932880587876 41.065869592130184 1.0 6.0 1.0 930584479.7872796 959827256.5789582 930044402.05461 961360735.6665593
58946.995349845005 2458947.497038029 228.91600081231445 42.93254159856588 1.0 6.0 0.0 929828414.4628587 959005285.6674073 929230130.2905405 960569255.4464769
58946.99664614 2458947.4983343193 230.78266561031342 44.79920639656484 1.0 6.0 1.0 930515330.9895619 959747391.0845288 930022980.2005919 961341194.3459176
58946.997942435 2458947.49963061 232.64933040831238 46.665871194563806 1.0 6.0 0.0 929685278.797743 958854792.3991547 929057563.5886275 960402190.0780332
58946.99923873 2458947.5009268997 234.51599520631135 48.53253599256277 1.0 6.0 1.0 930572873.0070586 959814868.1312742 930080965.7976309 961397004.535969
58947.03290762 2458947.5345958583 282.99919680459425 1.8658656044863164 1.0 7.0 0.0 928191087.4109094 957411485.2818024 927537466.9611785 958943394.7528437
58947.034203920004 2458947.5358921695 284.86586881102994 3.7325376109220088 1.0 7.0 1.0 929511322.6179528 958758898.6552943 928985370.7843571 960318607.0996124
58947.035500215 2458947.5371884755 286.7325336090289 5.5992024089209735 1.0 7.0 0.0 928929086.0177456 958126664.9448754 928281414.5530937 959641284.4305782
58947.03679651 2458947.538484782 288.59919840702787 7.465867206919938 1.0 7.0 1.0 929878615.9324973 959115290.6904224 929376940.7745069 960705684.3995204
58947.038092805 2458947.5397810875 290.46586320502684 9.332532004918903 1.0 7.0 0.0 929177908.1979036 958386774.849131 928569399.260943 959920795.8068514
58947.0393891 2458947.5410773926 292.3325280030258 11.199196802917868 1.0 7.0 1.0 930040672.6031374 959299860.3559852 929537763.672653 960861709.9848307
58947.0406854 2458947.542373702 294.1992000094615 13.06586880935356 1.0 7.0 0.0 929404561.2411308 958624612.8715965 928796397.412029 960147271.7661227
58947.041981695 2458947.5436700066 296.06586480746046 14.932533607352525 1.0 7.0 1.0 930261134.2570889 959524078.4479251 929729487.608202 961056530.9309845
58947.04327799 2458947.5449663093 297.9325296054594 16.79919840535149 1.0 7.0 0.0 929475782.0879754 958682344.8464081 928985222.5631216 960334705.9092361
58947.044574290005 2458947.5462626168 299.7992016118951 18.665870411787182 1.0 7.0 1.0 930384790.5769644 959641702.6570971 929896665.9809701 961222335.228867
58947.045870585 2458947.5475589186 301.6658664098941 20.532535209786147 1.0 7.0 0.0 929522631.1577327 958722781.6853535 928883453.6263986 960229805.4618332
58947.04716688 2458947.5488552195 303.53253120789304 22.39920000778511 1.0 7.0 1.0 930383872.5578634 959638259.0090737 929876965.1126511 961194869.3479846
58947.048463175 2458947.550151519 305.399196005892 24.265864805784076 1.0 7.0 0.0 929573306.3057697 958793887.7092667 928949496.0412514 960295777.7897863
58947.049759475005 2458947.5514478222 307.2658680123277 26.13253681221977 1.0 7.0 1.0 930391969.8158219 959650040.6081369 929882392.7128849 961204936.0408865
58947.05105577 2458947.55274412 309.13253281032667 27.999201610218734 1.0 7.0 0.0 929594638.8428438 958794391.5083723 928952993.1005607 960305924.8678753
58947.052352065 2458947.5540404166 310.99919760832563 29.8658664082177 1.0 7.0 1.0 930416161.3338497 959670618.916378 929891711.5305583 961212521.9015129
58947.05364836 2458947.5553367124 312.8658624063246 31.732531206216663 1.0 7.0 0.0 929639158.8690152 958828546.5071731 929015495.7212368 960360513.5102842
58947.054944660005 2458947.556633012 314.7325344127603 33.599203212652355 1.0 7.0 1.0 930456930.6453507 959700830.9986426 929926331.0166464 961234302.0426111
58947.056240955004 2458947.5579293054 316.59919921075925 35.46586801065132 1.0 7.0 0.0 929676136.5777435 958875545.1331792 929056729.8027122 960394357.4457431
58947.05753725 2458947.559225599 318.4658640087582 37.332532808650285 1.0 7.0 1.0 930428434.7445498 959658851.2417023 929899549.6263492 961211388.5494401
58947.058833545 2458947.560521891 320.3325288067572 39.19919760664925 1.0 7.0 0.0 929709183.1207051 958902206.2735317 929070595.1761725 960417195.1607842
58947.060129845006 2458947.5618181876 322.1992008131929 41.06586961308494 1.0 7.0 1.0 930441803.1017568 959670622.7670788 929916413.9219439 961231337.8556762
58947.061426140004 2458947.5631144783 324.06586561119184 42.93253441108391 1.0 7.0 0.0 929705348.198236 958918302.1164026 929079309.2639883 960426106.9783792
58947.062722435 2458947.564410769 325.9325304091908 44.79919920908287 1.0 7.0 1.0 930335250.1451784 959576780.0483834 929854935.2249568 961170487.0152767
58947.06401873 2458947.565707059 327.79919520718977 46.66586400708184 1.0 7.0 0.0 929573388.0169284 958756820.7999127 928931400.5468324 960273460.5084401
58947.065315030006 2458947.567003354 329.66586721362546 48.53253601351753 1.0 7.0 1.0 930430483.1355602 959673748.8396678 929907415.8341496 961226402.7985742
59120.318630155 2459120.8177504004 1.8658656044863164 1.8658656044863164 2.0 8.0 0.0 922310590.4204929 951503064.0632904 921645627.7085544 953064597.0862212
59120.319926455 2459120.819046701 3.73253760044463 3.73253760044463 2.0 8.0 1.0 925436899.692256 954679170.1070321 924930842.7425423 956275718.502428
59120.321222750004 2459120.8203429957 5.5992024089209735 5.5992024089209735 2.0 8.0 0.0 925191426.9958436 954386999.306875 924562144.6991701 955922004.3764057
59120.322519045 2459120.82163929 7.465867206919938 7.465867206919938 2.0 8.0 1.0 927288591.7989275 956521657.3223612 926758711.7359562 958101126.6303711
59120.32381534 2459120.822935584 9.332532004918903 9.332532004918903 2.0 8.0 0.0 926663789.3598304 955858171.4743726 926029071.201592 957386395.1520942
59120.32511164 2459120.824231882 11.199204000877216 11.199204000877216 2.0 8.0 1.0 928396966.1733937 957623392.6412905 927901346.8276803 959240320.2182888
59120.326407935 2459120.8255281746 13.065868798876181 13.065868798876181 2.0 8.0 0.0 927636870.2737962 956828946.6759756 927004848.0586919 958362821.9305093
59120.32770423 2459120.8268244658 14.932533607352525 14.932533607352525 2.0 8.0 1.0 929098446.6892169 958320704.0897348 928574375.8136982 959912450.5970635
59120.329000525 2459120.8281207564 16.79919840535149 16.79919840535149 2.0 8.0 0.0 928270293.0774503 957443623.7011029 927633976.6360505 958993003.0562606
59120.330296825 2459120.829417051 18.665870401309803 18.665870401309803 2.0 8.0 1.0 929532667.7994776 958768086.8146956 929037791.4331951 960376470.6484637
59120.331593120005 2459120.830713339 20.532535209786147 20.532535209786147 2.0 8.0 0.0 928765947.1724224 957967901.3124819 928152783.6822034 959514197.9968071
59120.332889415 2459120.832009626 22.39920000778511 22.39920000778511 2.0 8.0 1.0 929886790.135114 959120014.4732637 929362145.111389 960703327.4013165
59120.334185715 2459120.833305917 24.265872003743425 24.265872003743425 2.0 8.0 0.0 929107423.7076201 958305914.216439 928518001.9617265 959882303.8301924
59120.33548201 2459120.8346022028 26.13253680174239 26.13253680174239 2.0 8.0 1.0 930130454.2374153 959372147.4808403 929618259.2287204 960960099.6468492
59120.336778305 2459120.8358984864 27.999201599741355 27.999201599741355 2.0 8.0 0.0 929312409.9384934 958514173.7940922 928681837.98181 960048318.6584768
59120.338074600004 2459120.837194769 29.8658664082177 29.8658664082177 2.0 8.0 1.0 930331976.4784254 959580288.3278503 929820129.4717524 961161200.7914753
59120.339370895 2459120.838491051 31.732531206216663 31.732531206216663 2.0 8.0 0.0 929503746.9916122 958714135.7504337 928888336.9922779 960258239.206202
59120.340667195 2459120.839787337 33.59920320217498 33.59920320217498 2.0 8.0 1.0 930445734.7290174 959692801.7700838 929961938.502213 961309165.4806433
59120.341963490006 2459120.841083617 35.46586801065132 35.46586801065132 2.0 8.0 0.0 929615813.1402223 958808901.58321 928987303.3211876 960353472.1914145
59120.343259785004 2459120.842379896 37.332532808650285 37.332532808650285 2.0 8.0 1.0 930538294.2775552 959774388.8954477 930041486.5755088 961385717.3025656
59120.344556085 2459120.8436761796 39.1992048046086 39.1992048046086 2.0 8.0 0.0 929740779.4113894 958943047.3214766 929091155.5836082 960451376.7609711
59120.34585238 2459120.844972458 41.06586960260756 41.06586960260756 2.0 8.0 1.0 930583568.1900518 959818821.3343565 930083249.867083 961416573.5292442
59120.347148675 2459120.846268736 42.93253440060653 42.93253440060653 2.0 8.0 0.0 929735487.7267716 958938352.8025632 929112164.075 960471283.41524
59120.348444970004 2459120.847565013 44.79919920908287 44.79919920908287 2.0 8.0 1.0 930651015.7035016 959881097.2561381 930151401.5562354 961484775.5931185
59120.349741265 2459120.8488612906 46.66586400708184 46.66586400708184 2.0 8.0 0.0 929755823.9276296 958952686.9288554 929118868.5545948 960472415.2282906
59120.351037565 2459120.850157573 48.53253600304015 48.53253600304015 2.0 8.0 1.0 930548254.9431167 959787041.1980491 930050687.0033721 961389497.796938
59120.382449785 2459120.8815695937 93.76613280270249 1.866132002323866 2.0 9.0 0.0 927990730.9897168 957207370.9545995 927330797.1670027 958768797.0528189
59120.383746085 2459120.8828658946 95.6328047986608 3.7328039982821792 2.0 9.0 1.0 929429852.7220722 958676394.554332 928893270.7380922 960253882.0824559
59120.38504238 2459120.8841621904 97.49946960713714 5.599468806758523 2.0 9.0 0.0 928814999.5124667 958020946.2186341 928186140.8572693 959565955.8215153
59120.38633849 2459120.8854583004 99.36586800729856 7.465867206919938 2.0 9.0 1.0 929843671.0991105 959094735.5075777 929323397.0512924 960672527.0335834
59120.38763497 2459120.88675478 101.23279920313507 9.332798402756453 2.0 9.0 0.0 929159451.7283753 958363533.2201347 928521425.9586066 959898298.7721545
59120.38893108 2459120.8880508896 103.09919760329649 11.199196802917868 2.0 9.0 1.0 930111397.5276809 959358482.3302058 929730911.8657051 961084049.2615207
59120.390227565 2459120.8893473735 104.96613600756973 13.06613520719111 2.0 9.0 0.0 929226871.9531792 958420347.0510561 928611658.9589493 959985640.3666542
59120.39152386 2459120.8906436665 106.8328008055687 14.932800005190074 2.0 9.0 1.0 930231005.6764972 959481332.2022052 929705348.9333413 961059021.3446918
59120.392820155 2459120.8919399586 108.69946560356766 16.79946480318904 2.0 9.0 0.0 929398914.5626849 958588438.6829443 928778523.7574172 960149118.813968
59120.39411627 2459120.89323607 110.56587120168842 18.665870401309803 2.0 9.0 1.0 930234066.5778003 959476977.4510688 929707352.5886561 961057368.1575415
59120.395412750004 2459120.8945325455 112.43280240800232 20.532801607623696 2.0 9.0 0.0 929489472.4460611 958699974.3980696 928858958.6508056 960227989.146771
59120.396709045 2459120.8958288347 114.29946720600128 22.39946640562266 2.0 9.0 1.0 930478694.3155324 959713410.1856422 929963776.0396739 961310909.9225466
59120.39800534 2459120.8971251226 116.16613200400025 24.266131203621626 2.0 9.0 0.0 929602830.8597746 958813936.7487346 928965777.025645 960331541.7225375
59120.399301640005 2459120.898421415 118.03280401043594 26.132803210057318 2.0 9.0 1.0 930357084.9812162 959592553.551166 929858999.3905618 961201353.9582759
59120.400597935004 2459120.8997177007 119.8994688084349 27.999468008056283 2.0 9.0 0.0 929707086.9094753 958897320.6711882 929060149.0535067 960426219.6932201
59120.40189423 2459120.9010139853 121.76613360643387 29.866132806055248 2.0 9.0 1.0 930407457.5688901 959651035.8312557 929902846.8291644 961248390.9697294
59120.403190525 2459120.902310269 123.63279840443283 31.732797604054213 2.0 9.0 0.0 929693735.433372 958897444.9050083 929100782.9728243 960470184.2961957
59120.404486825 2459120.903606557 125.49947040039115 33.599469600012526 2.0 9.0 1.0 930486608.6182494 959742315.2487276 929961825.3303716 961311582.7869239
59120.405783120004 2459120.9049028386 127.36613520886749 35.46613440848887 2.0 9.0 0.0 929649914.0458488 958842113.1322191 929058381.7395456 960427532.8781792
59120.407079415 2459120.906199119 129.23280000686646 37.332799206487834 2.0 9.0 1.0 930479691.6632118 959724782.4838321 929950481.8004551 961294860.3349078
59120.408375715 2459120.9074954037 131.09947200282477 39.19947120244615 2.0 9.0 0.0 929630979.3030791 958831796.9091315 929040397.0094086 960409659.0352353
59120.40967201 2459120.908791683 132.96613680082373 41.06613600044511 2.0 9.0 1.0 930496686.2768347 959738633.251933 929971460.7540128 961315889.4581873
59120.410968305 2459120.9100879612 134.8328015988227 42.93280079844408 2.0 9.0 0.0 929628494.4647136 958814559.5477343 928999338.7652619 960365805.6556898
59120.4122646 2459120.9113842393 136.69946640729904 44.79946560692042 2.0 9.0 1.0 930416648.2179651 959654217.6675067 929903625.1237662 961241192.2290545
59120.413560895 2459120.9126805165 138.566131205298 46.666130404919386 2.0 9.0 0.0 929666606.7103187 958866847.1443775 929017437.6805173 960373075.9626015
59120.414857195 2459120.9139767997 140.43280320125632 48.5328024008777 2.0 9.0 1.0 930457051.4792356 959683957.5082717 929926617.8267658 961263247.1824503
59120.44857238 2459120.947691755 188.9826696063392 1.865872802445665 2.0 10.0 0.0 927282589.990515 956480725.5482504 926639511.0176234 958073306.8306253
59120.449868675 2459120.9489880507 190.84933440433815 3.73253760044463 2.0 10.0 1.0 928637239.9100468 957878595.452714 928119929.6962794 959478356.8371063
59120.45116497 2459120.9502843465 192.71599920233712 5.599202398443595 2.0 10.0 0.0 928020462.2655568 957200264.760567 927381081.2037599 958759767.9601638
59120.452461265 2459120.951580642 194.58266400033608 7.465867196442559 2.0 10.0 1.0 929010821.2102464 958236201.6599169 928504957.4843597 959853765.7576103
59120.453757565 2459120.9528769418 196.44933600677177 9.332539202878252 2.0 10.0 0.0 928329372.1030612 957519678.16486 927697336.3526886 959071656.8932395
59120.45505386 2459120.954173236 198.31600080477074 11.199204000877216 2.0 10.0 1.0 929209318.9843886 958445100.807111 928680628.7540183 960029393.6004524
59120.456350155 2459120.9554695305 200.1826656027697 13.065868798876181 2.0 10.0 0.0 928434453.5900667 957643653.2134719 927802243.8966343 959169805.0674461
59120.457646455 2459120.9567658287 202.04933759872802 14.932540794834495 2.0 10.0 1.0 929326616.6689336 958541022.6852696 928804834.6512376 960147912.0181357
59120.45894275 2459120.9580621207 203.91600240720436 16.79920560331084 2.0 10.0 0.0 928520896.8720682 957719112.1725454 927908085.8027458 959279870.0923227
59120.460239045 2459120.959358412 205.78266720520332 18.665870401309803 2.0 10.0 1.0 929407729.3696253 958649336.1273257 928877507.1601815 960226765.8090141
59120.46153534 2459120.9606547025 207.6493320032023 20.532535199308768 2.0 10.0 0.0 928647428.2992795 957846201.6973448 928033104.8924541 959400496.4464395
59120.462831640005 2459120.961950997 209.51600400963798 22.39920720574446 2.0 10.0 1.0 929511145.440499 958754660.9364111 928989971.8005595 960340775.7174888
59120.464127935 2459120.9632472848 211.38266880763695 24.265872003743425 2.0 10.0 0.0 928751052.8545684 957949194.0734527 928149311.3615025 959519503.3735718
59120.46542423 2459120.9645435717 213.2493336056359 26.13253680174239 2.0 10.0 1.0 929511245.6247239 958753197.653729 929025959.6322238 960375547.0874147
59120.466720525 2459120.965839858 215.11599840363488 27.999201599741355 2.0 10.0 0.0 928743011.6542671 957945495.1438205 928111536.7065216 959478558.68922
59120.468016825 2459120.967136148 216.9826703995932 29.865873595699668 2.0 10.0 1.0 929500045.5159767 958734841.8029774 928998059.7749143 960343592.9773452
59120.469313120004 2459120.968432431 218.84933520806953 31.73253840417601 2.0 10.0 0.0 928757638.0062387 957953701.8930831 928160657.0795108 959526515.8513024
59120.470609415 2459120.969728714 220.7160000060685 33.59920320217498 2.0 10.0 1.0 929547339.6758113 958786630.7803667 929038350.8682413 960385810.1794341
59120.471905715 2459120.9710250003 222.5826720020268 35.46587519813329 2.0 10.0 0.0 928795492.9313693 958013004.999758 928187180.1253264 959559279.5944462
59120.473202010005 2459120.972321281 224.44933681050315 37.332540006609634 2.0 10.0 1.0 929550114.5231549 958784983.578425 929052521.688069 960400188.7709506
59120.474498305004 2459120.9736175607 226.31600160850212 39.1992048046086 2.0 10.0 0.0 928768344.5782013 957966648.5088832 928172462.4673796 959539147.1973656
59120.4757946 2459120.9749138397 228.18266640650108 41.06586960260756 2.0 10.0 1.0 929582341.8639417 958815994.4407401 929072916.5253706 960418729.2930298
59120.477090895 2459120.9762101183 230.04933120450005 42.93253440060653 2.0 10.0 0.0 928733747.5924213 957928666.7768536 928145596.1087692 959510416.627703
59120.478387195 2459120.9775064015 231.91600320045836 44.79920639656484 2.0 10.0 1.0 929624503.4905691 958870810.5097991 929114749.3999465 960456178.9708517
59120.479683490004 2459120.9788026786 233.7826680089347 46.665871205041185 2.0 10.0 0.0 928865123.0460851 958051177.0955906 928237007.6146276 959594419.8900063
59120.480979785 2459120.980098956 235.64933280693367 48.53253600304015 2.0 10.0 1.0 929687072.6872629 958919292.9756646 929672016.1583219 961010839.948353
59120.51469497 2459121.0138139124 284.19919920153916 1.865858396049589 2.0 11.0 0.0 927619430.6326194 956828182.5042156 927008800.3150469 958449644.4158009
59120.515991265 2459121.015110208 286.0658639995381 3.7325231940485537 2.0 11.0 1.0 928992034.956033 958219533.8144677 928506757.5892375 959870917.4607956
59120.517287565 2459121.016406509 287.9325360059738 5.599195200484246 2.0 11.0 0.0 928403982.6223091 957606576.872756 927766117.2869512 959145277.541543
59120.51858386 2459121.0177028044 289.7992008039728 7.465859998483211 2.0 11.0 1.0 929324332.115973 958565289.9565774 928803661.0633746 960159867.4526287
59120.519880155 2459121.0189991 291.66586560197175 9.332524796482176 2.0 11.0 0.0 928579364.5070038 957778682.7350739 927945446.7831354 959318963.6609683
59120.521176455004 2459121.0202953997 293.53253760840744 11.199196802917868 2.0 11.0 1.0 929582852.8271616 958816141.3565567 929066152.8813465 960410896.184525
59120.52247275 2459121.0215916936 295.3992024064064 13.065861600916833 2.0 11.0 0.0 928744863.4163492 957943032.8452843 928140336.7875128 959503426.1250589
59120.523769045 2459121.0228879866 297.26586720440537 14.932526398915797 2.0 11.0 1.0 929799065.7218463 959071439.706409 929287288.6085553 960725258.9401147
59120.52506534 2459121.024184279 299.13253200240433 16.799191196914762 2.0 11.0 0.0 928900496.653058 958088853.1799824 928267032.802753 959635008.4533389
59120.526361640004 2459121.025480576 300.99920400884 18.665863203350455 2.0 11.0 1.0 929839110.5410241 959129932.53308 929327264.1090162 960766564.6414762
59120.527657935 2459121.026776866 302.865868806839 20.53252800134942 2.0 11.0 0.0 929017042.3216532 958213393.2242172 928368814.7229927 959738146.7648466
59120.52895423 2459121.0280731553 304.73253360483795 22.399192799348384 2.0 11.0 1.0 929889579.3728898 959133759.9789418 929381318.433094 960731394.9273899
59120.530250525 2459121.0293694437 306.5991984028369 24.26585759734735 2.0 11.0 0.0 929032548.638068 958204980.992871 928442049.1267335 959810880.3703274
59120.531546825 2459121.0306657357 308.46587039879523 26.132529593305662 2.0 11.0 1.0 929831827.8806176 959084945.8722978 929303516.0182116 960653612.4508854
59120.53284312 2459121.0319620213 310.3325352072716 27.999194401782006 2.0 11.0 0.0 929064601.0495363 958270246.9159684 928441090.4047185 959813654.1762223
59120.534139415 2459121.033258306 312.19920000527054 29.86585919978097 2.0 11.0 1.0 929866166.8710413 959104107.0545573 929364916.8904514 960713813.0604843
59120.535435715 2459121.034554595 314.06587200122885 31.732531195739284 2.0 11.0 0.0 929163638.524065 958371588.5765982 928563646.8676314 959934516.7421505
59120.536732010005 2459121.0358508774 315.9325368097052 33.59919600421563 2.0 11.0 1.0 929993998.3204819 959218796.782397 929477798.6269835 960822847.1300807
59120.538028305 2459121.0371471588 317.79920160770416 35.46586080221459 2.0 11.0 0.0 929167167.8072705 958351887.0067074 928541813.9423926 959911928.0469351
59120.5393246 2459121.038443439 319.6658664057031 37.33252560021356 2.0 11.0 1.0 929886255.6559403 959129924.7850451 929371671.416512 960723874.3212167
59120.540620895 2459121.0397397196 321.5325312037021 39.19919039821252 2.0 11.0 0.0 929126926.8546312 958321402.2849722 928522368.556499 959894435.2411661
59120.541917195 2459121.0410360033 323.3992031996604 41.065862394170836 2.0 11.0 1.0 929918182.3656318 959162031.3121206 929385726.9624461 960738648.5718498
59120.543213490004 2459121.042332282 325.26586800813675 42.93252720264718 2.0 11.0 0.0 929123169.4924601 958319604.0586021 928485448.9632056 959851620.0577264
59120.544509785 2459121.0436285594 327.1325328061357 44.799192000646144 2.0 11.0 1.0 929914031.1480241 959146256.0059549 929407142.1407106 960747333.9913383
59120.545806085 2459121.044924842 328.999204802094 46.66586399660446 2.0 11.0 0.0 929126316.0117922 958299782.8196366 928501549.3457023 959862537.674371
59120.547102380006 2459121.0462211194 330.86586961057037 48.5325288050808 2.0 11.0 1.0 929932805.3977704 959146132.0446923 929393702.3678154 960733809.73426
59178.899314755 2459179.3987022704 1.8658655940089375 1.8658655940089375 3.0 12.0 0.0 919364593.1191308 948530380.240412 918702370.7551184 950065691.6590465
59178.900611054996 2459179.399998604 3.732537589967251 3.732537589967251 3.0 12.0 1.0 923296017.0417806 952561034.5875571 922782184.5785768 954177715.0350039
59178.901907349995 2459179.401294932 5.599202387966216 5.599202387966216 3.0 12.0 0.0 923161462.6536839 952330667.9900832 922563404.6274582 953885029.4378017
59178.903203645 2459179.4025912588 7.465867196442559 7.465867196442559 3.0 12.0 1.0 925609000.5548948 954863897.2599517 925090142.2892478 956485110.2468196
59178.90449994 2459179.4038875857 9.332531994441524 9.332531994441524 3.0 12.0 0.0 925166292.0849985 954346288.3524785 924564503.1990032 955892205.5963829
59178.905796235 2459179.405183911 11.199196792440489 11.199196792440489 3.0 12.0 1.0 927062942.4051918 956337523.4200289 926549851.9254674 957953055.110144
59178.907092535 2459179.4064802397 13.065868798876181 13.065868798876181 3.0 12.0 0.0 926298866.6595352 955484462.2912322 925684855.8364984 957020138.8680559
59178.90838883 2459179.407776562 14.932533596875146 14.932533596875146 3.0 12.0 1.0 927970071.8659966 957259590.3138363 927442169.9356208 958853107.7295053
59178.909685125 2459179.4090728834 16.79919839487411 16.79919839487411 3.0 12.0 0.0 927125088.2377489 956315020.812294 926516759.6492412 957851150.6712501
59178.910981425 2459179.410369208 18.665870390832424 18.665870390832424 3.0 12.0 1.0 928527926.0953549 957811881.8226469 928057692.1489179 959468810.7447445
59178.912277719995 2459179.4116655253 20.53253518883139 20.53253518883139 3.0 12.0 0.0 927694946.27604 956866381.420877 927067803.103441 958401272.7977183
59178.913574015 2459179.412961841 22.399199997307733 22.399199997307733 3.0 12.0 1.0 928870938.3958306 958100308.8883338 928361541.5613803 959678280.0777583
59178.91487031 2459179.4142581555 24.265864795306697 24.265864795306697 3.0 12.0 0.0 928066843.3808954 957242486.7982992 927484963.7807631 958816540.3901813
59178.91616661 2459179.4155544727 26.13253679126501 26.13253679126501 3.0 12.0 1.0 929256403.5657191 958532294.7697232 928764534.8030992 960173460.5290362
59178.917462904996 2459179.4168507834 27.999201589263976 27.999201589263976 3.0 12.0 0.0 928461072.7352307 957630835.8795576 927834860.0500406 959170437.7551827
59178.918759199994 2459179.418147092 29.86586638726294 29.86586638726294 3.0 12.0 1.0 929481350.2515552 958753560.9214002 928966572.7242401 960376337.9665325
59178.920055495 2459179.4194433996 31.732531195739284 31.732531195739284 3.0 12.0 0.0 928526485.5680828 957705925.584173 927931991.5173403 959268948.158772
59178.921351795 2459179.420739711 33.5992031916976 33.5992031916976 3.0 12.0 1.0 929620880.375896 958898681.587409 929104197.9454491 960515358.1295905
59178.922648089996 2459179.422036015 35.46586798969656 35.46586798969656 3.0 12.0 0.0 928739602.0150111 957919130.753865 928108689.547412 959447908.3745681
59178.923944385 2459179.423332318 37.332532798172906 37.332532798172906 3.0 12.0 1.0 929818323.5292826 959097215.2201684 929322752.1570203 960738107.6785679
59178.925240685 2459179.4246286256 39.19920479413122 39.19920479413122 3.0 12.0 0.0 928832377.9941797 958025635.176245 928211243.5401344 959551648.4810047
59178.92653698 2459179.425924927 41.065869592130184 41.065869592130184 3.0 12.0 1.0 929844066.2748525 959128749.5591006 929343008.2640085 960757654.0446258
59178.927833275 2459179.427221228 42.93253439012915 42.93253439012915 3.0 12.0 0.0 928992057.6302242 958183841.8609469 928359465.2805791 959711205.5626915
59178.929129569995 2459179.428517528 44.799199188128114 44.799199188128114 3.0 12.0 1.0 929864614.0781741 959145817.1662815 929346277.6768711 960774646.8165991
59178.96190735 2459179.4612957714 91.99920239509083 1.865872802445665 3.0 13.0 0.0 927046453.9923525 956231323.9436536 926401572.0827897 957778354.2194688
59178.963203645 2459179.4625921003 93.8658671930898 3.73253760044463 3.0 13.0 1.0 928610797.5014176 957872768.4624017 928102899.5842261 959509833.5000757
59178.964499940004 2459179.4638884296 95.73253200156614 5.5992024089209735 3.0 13.0 0.0 927942284.7878578 957097517.3679186 927302827.8995644 958633677.2333406
59178.965796235 2459179.4651847584 97.5991967995651 7.465867206919938 3.0 13.0 1.0 929043699.040967 958254307.7939858 928522050.156996 959833599.6799979
59178.967092535 2459179.466481092 99.46586879552342 9.332539202878252 3.0 13.0 0.0 928289983.9391501 957467666.0500832 927655389.4021873 958987866.7817516
59178.96838883 2459179.46777742 101.33253359352238 11.199204000877216 3.0 13.0 1.0 929321434.18044 958582214.8813252 928808610.1744657 960214501.2495704
59178.969685125 2459179.4690737473 103.19919839152135 13.065868798876181 3.0 13.0 0.0 928490549.4149516 957668429.4359279 927857087.5883001 959194676.6121233
59178.970981425 2459179.4703700785 105.06587039795704 14.932540805311874 3.0 13.0 1.0 929567646.0943308 958837041.6117266 929048057.665377 960456905.6865773
59178.97227772 2459179.4716664036 106.932535195956 16.79920560331084 3.0 13.0 0.0 928661118.5084965 957848519.0630755 928027321.7961338 959365978.8750185
59178.973574015 2459179.4729627273 108.79919999395497 18.665870401309803 3.0 13.0 1.0 929714139.3610822 958994539.3064083 929195271.2626896 960608585.844019
59178.974870310005 2459179.4742590496 110.66586480243132 20.532535209786147 3.0 13.0 0.0 928833561.4524791 958016796.126559 928245578.5450984 959585489.1796091
59178.976166609995 2459179.475555375 112.53253678791225 22.39920719526708 3.0 13.0 1.0 929837499.7220964 959124710.6597791 929335600.8187172 960750131.1174337
59178.977462905 2459179.4768516943 114.3992015963886 24.265872003743425 3.0 13.0 0.0 928874851.7603844 958061896.075048 928262083.0711637 959608973.629987
59178.9787592 2459179.478148011 116.26586639438756 26.13253680174239 3.0 13.0 1.0 929810123.7643998 959091731.9555395 929288811.0860505 960704829.8510251
59178.980055495 2459179.479444327 118.13253119238652 27.999201599741355 3.0 13.0 0.0 928937006.1575556 958101751.5385325 928311822.2357874 959653769.4212885
59178.981351795 2459179.4807406454 119.99920319882222 29.865873606177047 3.0 13.0 1.0 929782064.238038 959065510.5720733 929288286.5284781 960703389.1687576
59178.98264809 2459179.4820369575 121.86586799682118 31.73253840417601 3.0 13.0 0.0 928897669.8186643 958090273.4322934 928282635.6778966 959628315.2929296
59178.983944385 2459179.4833332673 123.73253279482014 33.59920320217498 3.0 13.0 1.0 929933889.5085785 959207999.0807447 929408290.3702326 960823148.3892361
59178.985240685 2459179.4846295808 125.59920479077846 35.46587519813329 3.0 13.0 0.0 928919030.595638 958099630.3993092 928297907.924746 959639149.0162942
59178.986536979995 2459179.485925888 127.46586958877742 37.332539996132255 3.0 13.0 1.0 929861372.1444659 959141942.5951145 929343335.8225768 960755442.5382221
